station_id,datetime,pm25,temperature_c,humidity_pct,wind_speed_mps,hour,month,dayofweek,is_weekend,season,pm25_lag1,pm25_lag24,pm25_roll6,pm25_roll24,target_next_hour_pm25,pollution_risk
06-037-1103,2023-08-05 00:00:00,6.4,21.9,69.2,4.37,0,8,5,1,2,4.82,4.49,5.401666666666667,6.674145833333334,0.6995000000000001,Good
06-037-1103,2023-08-05 01:00:00,0.6995000000000001,24.4,68.4,3.27,1,8,5,1,2,6.4,0.6995000000000001,4.17325,6.674145833333334,3.28,Good
06-037-1103,2023-08-05 02:00:00,3.28,30.2,56.4,3.59,2,8,5,1,2,0.6995000000000001,3.98,3.744916666666667,6.6449791666666655,5.22,Good
06-037-1103,2023-08-05 03:00:00,5.22,25.1,65.7,3.77,3,8,5,1,2,3.28,4.72,4.019916666666667,6.6658125,3.01,Good
06-037-1103,2023-08-05 04:00:00,3.01,29.1,62.3,3.14,4,8,5,1,2,5.22,7.29,3.9049166666666673,6.487479166666667,10.36,Good
06-037-1103,2023-08-05 05:00:00,10.36,24.8,59.5,1.44,5,8,5,1,2,3.01,8.46,4.828250000000001,6.566645833333332,5.22,Good
06-037-1103,2023-08-05 06:00:00,5.22,22.4,53.1,5.94,6,8,5,1,2,10.36,5.54,4.631583333333334,6.5533125,9.48,Good
06-037-1103,2023-08-05 07:00:00,9.48,24.4,57.4,3.47,7,8,5,1,2,5.22,9.2,6.0950000000000015,6.564979166666667,11.69,Good
06-037-1103,2023-08-05 08:00:00,11.69,27.2,66.0,3.78,8,8,5,1,2,9.48,8.39,7.496666666666667,6.7024791666666665,7.45,Good
06-037-1103,2023-08-05 09:00:00,7.45,27.3,66.6,6.62,9,8,5,1,2,11.69,6.11,7.868333333333333,6.7583125,4.79,Good
06-037-1103,2023-08-05 10:00:00,4.79,22.5,61.4,2.48,10,8,5,1,2,7.45,10.18,8.165000000000001,6.533729166666667,8.63,Good
06-037-1103,2023-08-05 11:00:00,8.63,24.2,66.6,4.48,11,8,5,1,2,4.79,6.52,7.876666666666668,6.621645833333333,12.38,Good
06-037-1103,2023-08-05 12:00:00,12.38,20.8,67.2,2.31,12,8,5,1,2,8.63,8.77,9.07,6.7720625000000005,8.86,Moderate
06-037-1103,2023-08-05 13:00:00,8.86,25.3,63.3,3.98,13,8,5,1,2,12.38,7.21,8.966666666666667,6.840812499999999,7.29,Good
06-037-1103,2023-08-05 14:00:00,7.29,26.8,58.9,3.8,14,8,5,1,2,8.86,10.78,8.233333333333334,6.695395833333333,11.24,Good
06-037-1103,2023-08-05 15:00:00,11.24,23.7,64.7,4.69,15,8,5,1,2,7.29,13.43,8.865,6.604145833333333,7.48,Good
06-037-1103,2023-08-05 16:00:00,7.48,22.3,64.9,5.31,16,8,5,1,2,11.24,5.05,9.313333333333334,6.705395833333334,6.3,Good
06-037-1103,2023-08-05 17:00:00,6.3,24.4,65.9,2.63,17,8,5,1,2,7.48,2.95,8.925,6.844979166666666,9.18,Good
06-037-1103,2023-08-05 18:00:00,9.18,24.5,66.8,5.63,18,8,5,1,2,6.3,8.49,8.391666666666667,6.873729166666667,9.95,Good
06-037-1103,2023-08-05 19:00:00,9.95,23.8,55.7,5.73,19,8,5,1,2,9.18,8.07,8.573333333333336,6.952062499999999,11.26,Good
06-037-1103,2023-08-05 20:00:00,11.26,24.0,60.0,3.13,20,8,5,1,2,9.95,5.85,9.235000000000001,7.177479166666667,6.75,Good
06-037-1103,2023-08-05 21:00:00,6.75,23.3,53.0,3.49,21,8,5,1,2,11.26,3.57,8.486666666666666,7.309979166666667,7.11,Good
06-037-1103,2023-08-05 22:00:00,7.11,25.7,66.2,2.76,22,8,5,1,2,6.75,3.7,8.425,7.452062499999999,2.64,Good
06-037-1103,2023-08-05 23:00:00,2.64,25.1,61.4,3.04,23,8,5,1,2,7.11,4.82,7.815000000000001,7.361229166666667,1.24,Good
06-037-1103,2023-08-06 00:00:00,1.24,21.7,64.7,1.69,0,8,6,1,2,2.64,6.4,6.491666666666668,7.146229166666667,4.06,Good
06-037-1103,2023-08-06 01:00:00,4.06,21.6,55.1,4.67,1,8,6,1,2,1.24,0.6995000000000001,5.510000000000001,7.286249999999999,4.47,Good
06-037-1103,2023-08-06 02:00:00,4.47,23.2,69.5,0.42,2,8,6,1,2,4.06,3.28,4.378333333333334,7.3358333333333325,1.99,Good
06-037-1103,2023-08-06 03:00:00,1.99,25.1,56.5,2.45,3,8,6,1,2,4.47,5.22,3.585000000000001,7.201249999999999,4.87,Good
06-037-1103,2023-08-06 04:00:00,4.87,24.0,66.4,3.43,4,8,6,1,2,1.99,3.01,3.2116666666666673,7.27875,7.03,Good
06-037-1103,2023-08-06 05:00:00,7.03,22.4,63.1,5.45,5,8,6,1,2,4.87,10.36,3.943333333333334,7.140000000000001,7.7,Good
06-037-1103,2023-08-06 06:00:00,7.7,24.2,61.6,2.68,6,8,6,1,2,7.03,5.22,5.0200000000000005,7.243333333333333,10.84,Good
06-037-1103,2023-08-06 07:00:00,10.84,23.0,61.1,4.14,7,8,6,1,2,7.7,9.48,6.150000000000001,7.3,11.03,Good
06-037-1103,2023-08-06 08:00:00,11.03,25.4,59.3,3.38,8,8,6,1,2,10.84,11.69,7.243333333333335,7.2725,7.66,Good
06-037-1103,2023-08-06 09:00:00,7.66,24.3,69.0,4.92,9,8,6,1,2,11.03,7.45,8.188333333333334,7.28125,8.12,Good
06-037-1103,2023-08-06 10:00:00,8.12,23.0,62.6,4.06,10,8,6,1,2,7.66,4.79,8.730000000000002,7.419999999999999,6.7,Good
06-037-1103,2023-08-06 11:00:00,6.7,24.1,56.2,4.75,11,8,6,1,2,8.12,8.63,8.675,7.339583333333334,14.27,Good
06-037-1103,2023-08-06 12:00:00,14.27,26.3,60.6,2.67,12,8,6,1,2,6.7,12.38,9.770000000000001,7.418333333333333,9.74,Moderate
06-037-1103,2023-08-06 13:00:00,9.74,22.5,63.1,1.98,13,8,6,1,2,14.27,8.86,9.586666666666666,7.455000000000001,8.84,Good
06-037-1103,2023-08-06 14:00:00,8.84,24.5,67.0,4.05,14,8,6,1,2,9.74,7.29,9.221666666666668,7.519583333333333,6.6,Good
06-037-1103,2023-08-06 15:00:00,6.6,23.5,59.5,2.77,15,8,6,1,2,8.84,11.24,9.045,7.326250000000001,15.64,Good
06-037-1103,2023-08-06 16:00:00,15.64,24.5,59.8,3.55,16,8,6,1,2,6.6,7.48,10.298333333333334,7.666249999999999,4.9,Moderate
06-037-1103,2023-08-06 17:00:00,4.9,22.4,62.6,3.98,17,8,6,1,2,15.64,6.3,9.998333333333333,7.607916666666667,7.73,Good
06-037-1103,2023-08-06 18:00:00,7.73,23.9,66.9,5.36,18,8,6,1,2,4.9,9.18,8.908333333333333,7.5475,9.07,Good
06-037-1103,2023-08-06 19:00:00,9.07,25.9,55.7,4.68,19,8,6,1,2,7.73,9.95,8.796666666666667,7.510833333333333,6.8,Good
06-037-1103,2023-08-06 20:00:00,6.8,21.8,65.0,2.48,20,8,6,1,2,9.07,11.26,8.456666666666669,7.324999999999999,7.08,Good
06-037-1103,2023-08-06 21:00:00,7.08,21.0,60.2,1.78,21,8,6,1,2,6.8,6.75,8.536666666666667,7.33875,8.72,Good
06-037-1103,2023-08-06 22:00:00,8.72,21.1,60.9,6.06,22,8,6,1,2,7.08,7.11,7.383333333333334,7.405833333333334,5.17,Good
06-037-1103,2023-08-06 23:00:00,5.17,21.3,72.5,1.13,23,8,6,1,2,8.72,2.64,7.428333333333335,7.5112499999999995,1.16,Good
06-037-1103,2023-08-07 00:00:00,1.16,24.9,61.5,2.82,0,8,0,0,2,5.17,1.24,6.333333333333333,7.507916666666667,3.26,Good
06-037-1103,2023-08-07 01:00:00,3.26,20.8,66.3,4.47,1,8,0,0,2,1.16,4.06,5.364999999999999,7.474583333333334,4.98,Good
06-037-1103,2023-08-07 02:00:00,4.98,23.1,66.1,5.96,2,8,0,0,2,3.26,4.47,5.061666666666667,7.495833333333334,9.85,Good
06-037-1103,2023-08-07 03:00:00,9.85,24.9,56.6,3.22,3,8,0,0,2,4.98,1.99,5.523333333333333,7.823333333333333,1.81,Good
06-037-1103,2023-08-07 04:00:00,1.81,24.5,53.3,3.54,4,8,0,0,2,9.85,4.87,4.371666666666667,7.695833333333333,9.03,Good
06-037-1103,2023-08-07 05:00:00,9.03,22.9,66.6,2.19,5,8,0,0,2,1.81,7.03,5.015000000000001,7.779166666666666,7.25,Good
06-037-1103,2023-08-07 06:00:00,7.25,24.0,57.1,3.69,6,8,0,0,2,9.03,7.7,6.030000000000001,7.760416666666667,11.67,Good
06-037-1103,2023-08-07 07:00:00,11.67,23.9,54.2,1.77,7,8,0,0,2,7.25,10.84,7.4316666666666675,7.795000000000001,10.05,Good
06-037-1103,2023-08-07 08:00:00,10.05,23.2,67.6,2.37,8,8,0,0,2,11.67,11.03,8.276666666666667,7.754166666666666,6.82,Good
06-037-1103,2023-08-07 09:00:00,6.82,23.2,57.4,4.65,9,8,0,0,2,10.05,7.66,7.771666666666667,7.719166666666667,11.28,Good
06-037-1103,2023-08-07 10:00:00,11.28,28.1,58.6,2.85,10,8,0,0,2,6.82,8.12,9.350000000000001,7.850833333333334,11.34,Good
06-037-1103,2023-08-07 11:00:00,11.34,25.3,72.4,4.88,11,8,0,0,2,11.28,6.7,9.735000000000001,8.044166666666666,12.23,Good
06-037-1103,2023-08-07 12:00:00,12.23,28.6,54.2,3.27,12,8,0,0,2,11.34,14.27,10.565000000000001,7.959166666666667,9.67,Moderate
06-037-1103,2023-08-07 13:00:00,9.67,22.7,56.2,1.45,13,8,0,0,2,12.23,9.74,10.231666666666667,7.95625,7.9,Good
06-037-1103,2023-08-07 14:00:00,7.9,23.5,60.2,5.25,14,8,0,0,2,9.67,8.84,9.873333333333335,7.917083333333333,5.03,Good
06-037-1103,2023-08-07 15:00:00,5.03,21.0,61.3,1.53,15,8,0,0,2,7.9,6.6,9.575000000000001,7.851666666666667,10.35,Good
06-037-1103,2023-08-07 16:00:00,10.35,22.0,58.0,2.6,16,8,0,0,2,5.03,15.64,9.420000000000002,7.6312500000000005,8.64,Good
06-037-1103,2023-08-07 17:00:00,8.64,27.5,56.7,3.2,17,8,0,0,2,10.35,4.9,8.97,7.787083333333334,6.39,Good
06-037-1103,2023-08-07 18:00:00,6.39,22.6,70.0,5.01,18,8,0,0,2,8.64,7.73,7.996666666666667,7.731249999999999,6.68,Good
06-037-1103,2023-08-07 19:00:00,6.68,27.5,63.8,2.71,19,8,0,0,2,6.39,9.07,7.498333333333334,7.631666666666667,4.14,Good
06-037-1103,2023-08-07 20:00:00,4.14,21.2,65.4,2.11,20,8,0,0,2,6.68,6.8,6.871666666666667,7.520833333333333,0.98,Good
06-037-1103,2023-08-07 21:00:00,0.98,21.6,61.8,3.74,21,8,0,0,2,4.14,7.08,6.196666666666668,7.266666666666667,2.16,Good
06-037-1103,2023-08-07 22:00:00,2.16,23.0,63.9,3.18,22,8,0,0,2,0.98,8.72,4.831666666666667,6.993333333333333,1.07,Good
06-037-1103,2023-08-07 23:00:00,1.07,23.5,67.2,2.8,23,8,0,0,2,2.16,5.17,3.5700000000000003,6.822500000000001,2.77,Good
06-037-1103,2023-08-08 00:00:00,2.77,25.5,57.5,3.82,0,8,1,0,2,1.07,1.16,2.9666666666666672,6.889583333333333,2.06,Good
06-037-1103,2023-08-08 01:00:00,2.06,24.6,63.8,1.69,1,8,1,0,2,2.77,3.26,2.196666666666667,6.839583333333334,0.6995000000000001,Good
06-037-1103,2023-08-08 02:00:00,0.6995000000000001,22.8,66.0,0.92,2,8,1,0,2,2.06,4.98,1.6232500000000007,6.661229166666668,9.74,Good
06-037-1103,2023-08-08 03:00:00,9.74,23.4,70.2,6.71,3,8,1,0,2,0.6995000000000001,9.85,3.083250000000001,6.656645833333333,3.156000000000001,Good
06-037-1103,2023-08-08 04:00:00,3.156000000000001,23.0,72.2,3.66,4,8,1,0,2,9.74,1.81,3.2492500000000013,6.712729166666667,4.08,Good
06-037-1103,2023-08-08 05:00:00,4.08,21.8,62.8,3.76,5,8,1,0,2,3.156000000000001,9.03,3.7509166666666673,6.506479166666668,7.48,Good
06-037-1103,2023-08-08 06:00:00,7.48,21.9,68.2,2.33,6,8,1,0,2,4.08,7.25,4.535916666666668,6.5160625,10.62,Good
06-037-1103,2023-08-08 07:00:00,10.62,25.7,49.1,4.85,7,8,1,0,2,7.48,11.67,5.962583333333335,6.4723125,13.28,Good
06-037-1103,2023-08-08 08:00:00,13.28,20.0,70.3,2.7,8,8,1,0,2,10.62,10.05,8.059333333333335,6.606895833333334,6.88,Moderate
06-037-1103,2023-08-08 09:00:00,6.88,26.9,58.9,0.68,9,8,1,0,2,13.28,6.82,7.582666666666667,6.609395833333333,12.13,Good
06-037-1103,2023-08-08 10:00:00,12.13,23.0,61.3,2.65,10,8,1,0,2,6.88,11.28,9.078333333333335,6.6448125,8.33,Moderate
06-037-1103,2023-08-08 11:00:00,8.33,22.1,64.7,3.08,11,8,1,0,2,12.13,11.34,9.786666666666667,6.519395833333334,6.46,Good
06-037-1103,2023-08-08 12:00:00,6.46,25.1,61.7,3.24,12,8,1,0,2,8.33,12.23,9.616666666666667,6.278979166666667,11.51,Good
06-037-1103,2023-08-08 13:00:00,11.51,26.6,63.5,3.2,13,8,1,0,2,6.46,9.67,9.765,6.355645833333334,12.63,Good
06-037-1103,2023-08-08 14:00:00,12.63,25.9,70.4,2.53,14,8,1,0,2,11.51,7.9,9.656666666666668,6.5527291666666665,15.39,Moderate
06-037-1103,2023-08-08 15:00:00,15.39,24.7,60.6,2.39,15,8,1,0,2,12.63,5.03,11.075000000000001,6.984395833333334,5.3,Moderate
06-037-1103,2023-08-08 16:00:00,5.3,25.8,57.1,3.05,16,8,1,0,2,15.39,10.35,9.93666666666667,6.773979166666667,9.33,Good
06-037-1103,2023-08-08 17:00:00,9.33,20.2,71.6,1.03,17,8,1,0,2,5.3,8.64,10.103333333333333,6.8027291666666665,7.78,Good
06-037-1103,2023-08-08 18:00:00,7.78,22.6,65.1,0.56,18,8,1,0,2,9.33,6.39,10.323333333333334,6.860645833333334,9.99,Good
06-037-1103,2023-08-08 19:00:00,9.99,21.8,72.1,3.65,19,8,1,0,2,7.78,6.68,10.07,6.998562499999999,1.63,Good
06-037-1103,2023-08-08 20:00:00,1.63,26.1,66.8,3.67,20,8,1,0,2,9.99,4.14,8.236666666666666,6.893979166666668,1.53,Good
06-037-1103,2023-08-08 21:00:00,1.53,22.9,55.9,4.82,21,8,1,0,2,1.63,0.98,5.926666666666667,6.916895833333332,2.27,Good
06-037-1103,2023-08-08 22:00:00,2.27,25.4,65.7,3.12,22,8,1,0,2,1.53,2.16,5.421666666666667,6.921479166666667,4.1,Good
06-037-1103,2023-08-08 23:00:00,4.1,24.7,57.6,1.71,23,8,1,0,2,2.27,1.07,4.550000000000001,7.047729166666667,2.2,Good
06-037-1103,2023-08-09 00:00:00,2.2,21.9,62.5,0.59,0,8,2,0,2,4.1,2.77,3.6200000000000006,7.023979166666667,5.55,Good
06-037-1103,2023-08-09 01:00:00,5.55,22.5,62.1,2.16,1,8,2,0,2,2.2,2.06,2.8800000000000003,7.169395833333333,6.77,Good
06-037-1103,2023-08-09 02:00:00,6.77,26.2,54.4,4.13,2,8,2,0,2,5.55,0.6995000000000001,3.736666666666667,7.4223333333333334,6.18,Good
06-037-1103,2023-08-09 03:00:00,6.18,22.1,58.4,5.66,3,8,2,0,2,6.77,9.74,4.511666666666667,7.274000000000001,9.35,Good
06-037-1103,2023-08-09 04:00:00,9.35,23.9,73.5,3.58,4,8,2,0,2,6.18,3.156000000000001,5.691666666666667,7.5320833333333335,7.07,Good
06-037-1103,2023-08-09 05:00:00,7.07,22.1,63.7,1.68,5,8,2,0,2,9.35,4.08,6.186666666666667,7.656666666666666,3.76,Good
06-037-1103,2023-08-09 06:00:00,3.76,23.0,61.6,2.18,6,8,2,0,2,7.07,7.48,6.446666666666668,7.501666666666666,12.99,Good
06-037-1103,2023-08-09 07:00:00,12.99,23.6,71.6,2.23,7,8,2,0,2,3.76,10.62,7.686666666666667,7.600416666666667,8.79,Moderate
06-037-1103,2023-08-09 08:00:00,8.79,22.1,60.5,2.89,8,8,2,0,2,12.99,13.28,8.023333333333333,7.413333333333333,11.2,Good
06-037-1103,2023-08-09 09:00:00,11.2,21.7,62.0,5.18,9,8,2,0,2,8.79,6.88,8.860000000000001,7.593333333333334,13.34,Good
06-037-1103,2023-08-09 10:00:00,13.34,24.2,67.5,5.3,10,8,2,0,2,11.2,12.13,9.525,7.643750000000001,10.84,Moderate
06-037-1103,2023-08-09 11:00:00,10.84,22.0,60.5,3.24,11,8,2,0,2,13.34,8.33,10.153333333333334,7.748333333333332,6.06,Good
06-037-1103,2023-08-09 12:00:00,6.06,22.0,58.8,3.77,12,8,2,0,2,10.84,6.46,10.536666666666667,7.731666666666666,7.41,Good
06-037-1103,2023-08-09 13:00:00,7.41,21.8,51.2,2.3,13,8,2,0,2,6.06,11.51,9.606666666666667,7.560833333333334,12.71,Good
06-037-1103,2023-08-09 14:00:00,12.71,23.5,57.8,0.94,14,8,2,0,2,7.41,12.63,10.26,7.564166666666666,8.5,Moderate
06-037-1103,2023-08-09 15:00:00,8.5,25.5,57.8,6.18,15,8,2,0,2,12.71,15.39,9.81,7.277083333333333,8.5,Good
06-037-1103,2023-08-09 16:00:00,8.5,26.7,63.3,0.02,16,8,2,0,2,8.5,5.3,9.003333333333334,7.410416666666666,9.48,Good
06-037-1103,2023-08-09 17:00:00,9.48,22.2,59.4,0.75,17,8,2,0,2,8.5,9.33,8.776666666666669,7.416666666666667,10.54,Good
06-037-1103,2023-08-09 18:00:00,10.54,28.0,73.3,6.19,18,8,2,0,2,9.48,7.78,9.523333333333333,7.531666666666666,8.72,Good
06-037-1103,2023-08-09 19:00:00,8.72,21.7,57.2,3.52,19,8,2,0,2,10.54,9.99,9.741666666666667,7.478750000000001,4.78,Good
06-037-1103,2023-08-09 20:00:00,4.78,25.8,69.5,1.81,20,8,2,0,2,8.72,1.63,8.420000000000002,7.609999999999999,3.9,Good
06-037-1103,2023-08-09 21:00:00,3.9,22.2,63.6,4.52,21,8,2,0,2,4.78,1.53,7.653333333333335,7.708750000000001,6.35,Good
06-037-1103,2023-08-09 22:00:00,6.35,21.9,66.5,4.66,22,8,2,0,2,3.9,2.27,7.294999999999999,7.87875,5.29,Good
06-037-1103,2023-08-09 23:00:00,5.29,22.2,66.2,1.5,23,8,2,0,2,6.35,4.1,6.596666666666668,7.928333333333334,3.16,Good
06-037-1103,2023-08-10 00:00:00,3.16,23.6,51.4,2.7,0,8,3,0,2,5.29,2.2,5.366666666666667,7.968333333333333,6.61,Good
06-037-1103,2023-08-10 01:00:00,6.61,24.8,62.4,4.81,1,8,3,0,2,3.16,5.55,5.015000000000001,8.012500000000001,3.88,Good
06-037-1103,2023-08-10 02:00:00,3.88,25.0,61.2,2.27,2,8,3,0,2,6.61,6.77,4.865000000000001,7.892083333333333,2.55,Good
06-037-1103,2023-08-10 03:00:00,2.55,21.8,56.8,3.92,3,8,3,0,2,3.88,6.18,4.640000000000001,7.740833333333334,3.41,Good
06-037-1103,2023-08-10 04:00:00,3.41,21.7,64.8,5.64,4,8,3,0,2,2.55,9.35,4.150000000000001,7.493333333333333,3.58,Good
06-037-1103,2023-08-10 05:00:00,3.58,21.8,71.1,0.09,5,8,3,0,2,3.41,7.07,3.8650000000000007,7.347916666666666,6.12,Good
06-037-1103,2023-08-10 06:00:00,6.12,23.4,49.1,2.99,6,8,3,0,2,3.58,3.76,4.358333333333334,7.44625,12.66,Good
06-037-1103,2023-08-10 07:00:00,12.66,23.2,59.8,3.89,7,8,3,0,2,6.12,12.99,5.366666666666667,7.4325,8.29,Moderate
06-037-1103,2023-08-10 08:00:00,8.29,21.8,56.3,0.81,8,8,3,0,2,12.66,8.79,6.101666666666667,7.411666666666666,9.4,Good
06-037-1103,2023-08-10 09:00:00,9.4,24.2,62.9,2.71,9,8,3,0,2,8.29,11.2,7.243333333333335,7.336666666666666,7.76,Good
06-037-1103,2023-08-10 10:00:00,7.76,28.2,60.9,5.07,10,8,3,0,2,9.4,13.34,7.968333333333334,7.104166666666667,9.05,Good
06-037-1103,2023-08-10 11:00:00,9.05,22.7,59.5,2.44,11,8,3,0,2,7.76,10.84,8.88,7.029583333333334,6.03,Good
06-037-1103,2023-08-10 12:00:00,6.03,22.8,65.9,1.27,12,8,3,0,2,9.05,6.06,8.865,7.028333333333333,9.15,Good
06-037-1103,2023-08-10 13:00:00,9.15,24.8,70.7,5.2,13,8,3,0,2,6.03,7.41,8.280000000000001,7.100833333333333,8.92,Good
06-037-1103,2023-08-10 14:00:00,8.92,22.5,75.8,4.17,14,8,3,0,2,9.15,12.71,8.385,6.942916666666666,10.28,Good
06-037-1103,2023-08-10 15:00:00,10.28,25.0,58.8,3.4,15,8,3,0,2,8.92,8.5,8.531666666666668,7.017083333333333,8.86,Good
06-037-1103,2023-08-10 16:00:00,8.86,22.2,53.4,3.35,16,8,3,0,2,10.28,8.5,8.715000000000002,7.0320833333333335,4.58,Good
06-037-1103,2023-08-10 17:00:00,4.58,27.3,65.3,5.04,17,8,3,0,2,8.86,9.48,7.97,6.827916666666666,11.51,Good
06-037-1103,2023-08-10 18:00:00,11.51,24.3,70.6,3.94,18,8,3,0,2,4.58,10.54,8.883333333333333,6.868333333333333,8.55,Good
06-037-1103,2023-08-10 19:00:00,8.55,22.4,66.6,4.47,19,8,3,0,2,11.51,8.72,8.783333333333333,6.861249999999999,5.8,Good
06-037-1103,2023-08-10 20:00:00,5.8,22.5,70.5,2.46,20,8,3,0,2,8.55,4.78,8.263333333333334,6.90375,4.66,Good
06-037-1103,2023-08-10 21:00:00,4.66,22.6,61.4,0.62,21,8,3,0,2,5.8,3.9,7.326666666666667,6.935416666666666,2.91,Good
06-037-1103,2023-08-10 22:00:00,2.91,26.4,59.5,4.43,22,8,3,0,2,4.66,6.35,6.335000000000001,6.792083333333333,4.45,Good
06-037-1103,2023-08-10 23:00:00,4.45,21.1,63.1,5.15,23,8,3,0,2,2.91,5.29,6.3133333333333335,6.757083333333334,4.99,Good
06-037-1103,2023-08-11 00:00:00,4.99,22.3,60.8,3.16,0,8,4,0,2,4.45,3.16,5.2266666666666675,6.833333333333333,0.6995000000000001,Good
06-037-1103,2023-08-11 01:00:00,0.6995000000000001,22.5,65.8,4.83,1,8,4,0,2,4.99,6.61,3.9182500000000005,6.587062499999999,2.86,Good
06-037-1103,2023-08-11 02:00:00,2.86,23.6,67.3,3.0,2,8,4,0,2,0.6995000000000001,3.88,3.4282500000000007,6.5445625000000005,4.05,Good
06-037-1103,2023-08-11 03:00:00,4.05,23.1,67.7,3.36,3,8,4,0,2,2.86,2.55,3.3265833333333337,6.607062499999999,5.94,Good
06-037-1103,2023-08-11 04:00:00,5.94,20.7,65.1,6.13,4,8,4,0,2,4.05,3.41,3.831583333333334,6.712479166666665,9.01,Good
06-037-1103,2023-08-11 05:00:00,9.01,22.9,63.7,3.06,5,8,4,0,2,5.94,3.58,4.591583333333333,6.9387291666666675,4.87,Good
06-037-1103,2023-08-11 06:00:00,4.87,23.5,66.5,2.97,6,8,4,0,2,9.01,6.12,4.571583333333334,6.886645833333334,8.34,Good
06-037-1103,2023-08-11 07:00:00,8.34,22.4,52.7,0.7,7,8,4,0,2,4.87,12.66,5.8450000000000015,6.706645833333333,9.02,Good
06-037-1103,2023-08-11 08:00:00,9.02,25.0,63.6,4.54,8,8,4,0,2,8.34,8.29,6.871666666666667,6.7370624999999995,6.92,Good
06-037-1103,2023-08-11 09:00:00,6.92,25.5,62.8,2.44,9,8,4,0,2,9.02,9.4,7.3500000000000005,6.633729166666668,8.53,Good
06-037-1103,2023-08-11 10:00:00,8.53,23.5,63.6,3.72,10,8,4,0,2,6.92,7.76,7.781666666666666,6.665812499999999,11.63,Good
06-037-1103,2023-08-11 11:00:00,11.63,24.1,62.1,3.03,11,8,4,0,2,8.53,9.05,8.218333333333334,6.7733125,7.17,Good
06-037-1103,2023-08-11 12:00:00,7.17,19.3,64.7,2.83,12,8,4,0,2,11.63,6.03,8.601666666666667,6.8208125,10.77,Good
06-037-1103,2023-08-11 13:00:00,10.77,22.8,59.6,3.32,13,8,4,0,2,7.17,9.15,9.006666666666668,6.8883125000000005,5.15,Good
06-037-1103,2023-08-11 14:00:00,5.15,25.7,68.1,3.44,14,8,4,0,2,10.77,8.92,8.361666666666668,6.731229166666668,7.52,Good
06-037-1103,2023-08-11 15:00:00,7.52,22.8,64.9,5.26,15,8,4,0,2,5.15,10.28,8.461666666666668,6.616229166666667,7.48,Good
06-037-1103,2023-08-11 16:00:00,7.48,22.2,63.3,5.78,16,8,4,0,2,7.52,8.86,8.286666666666667,6.558729166666667,11.77,Good
06-037-1103,2023-08-11 17:00:00,11.77,28.2,59.0,4.48,17,8,4,0,2,7.48,4.58,8.31,6.8583125,8.12,Good
06-037-1103,2023-08-11 18:00:00,8.12,27.3,66.6,5.41,18,8,4,0,2,11.77,11.51,8.468333333333334,6.7170625,2.52,Good
06-037-1103,2023-08-11 19:00:00,2.52,24.6,63.5,4.78,19,8,4,0,2,8.12,8.55,7.093333333333334,6.465812500000001,0.6995000000000001,Good
06-037-1103,2023-08-11 20:00:00,0.6995000000000001,25.9,58.7,4.24,20,8,4,0,2,2.52,5.8,6.351583333333334,6.253291666666667,4.77,Good
06-037-1103,2023-08-11 21:00:00,4.77,19.2,62.2,5.68,21,8,4,0,2,0.6995000000000001,4.66,5.893249999999999,6.257874999999999,5.74,Good
06-037-1103,2023-08-11 22:00:00,5.74,22.1,65.6,1.54,22,8,4,0,2,4.77,2.91,5.60325,6.375791666666667,4.84,Good
06-037-1103,2023-08-11 23:00:00,4.84,22.7,65.3,2.47,23,8,4,0,2,5.74,4.45,4.448250000000001,6.392041666666667,4.22,Good
06-037-1103,2023-08-12 00:00:00,4.22,23.2,64.9,2.27,0,8,5,1,2,4.84,4.99,3.798250000000001,6.359958333333334,6.81,Good
06-037-1103,2023-08-12 01:00:00,6.81,22.7,63.0,3.05,1,8,5,1,2,4.22,0.6995000000000001,4.51325,6.614562500000001,2.86,Good
06-037-1103,2023-08-12 02:00:00,2.86,18.6,67.6,4.53,2,8,5,1,2,6.81,2.86,4.873333333333334,6.614562499999999,6.92,Good
06-037-1103,2023-08-12 03:00:00,6.92,24.4,68.7,1.83,3,8,5,1,2,2.86,4.05,5.2316666666666665,6.734145833333334,1.22,Good
06-037-1103,2023-08-12 04:00:00,1.22,24.7,66.2,4.25,4,8,5,1,2,6.92,5.94,4.4783333333333335,6.537479166666667,3.77,Good
06-037-1103,2023-08-12 05:00:00,3.77,26.9,59.6,2.62,5,8,5,1,2,1.22,9.01,4.3,6.319145833333333,2.29,Good
06-037-1103,2023-08-12 06:00:00,2.29,22.1,57.2,2.98,6,8,5,1,2,3.77,4.87,3.9783333333333335,6.211645833333333,8.89,Good
06-037-1103,2023-08-12 07:00:00,8.89,21.9,59.8,3.8,7,8,5,1,2,2.29,8.34,4.325,6.2345625,10.19,Good
06-037-1103,2023-08-12 08:00:00,10.19,18.3,72.3,6.02,8,8,5,1,2,8.89,9.02,5.546666666666667,6.2833125,9.21,Good
06-037-1103,2023-08-12 09:00:00,9.21,23.1,63.9,2.43,9,8,5,1,2,10.19,6.92,5.928333333333334,6.378729166666666,9.56,Good
06-037-1103,2023-08-12 10:00:00,9.56,25.5,73.1,3.38,10,8,5,1,2,9.21,8.53,7.318333333333334,6.421645833333334,7.38,Good
06-037-1103,2023-08-12 11:00:00,7.38,22.4,61.9,1.88,11,8,5,1,2,9.56,11.63,7.920000000000001,6.2445625,9.33,Good
